Image,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Area µm^2,Perimeter µm
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,c0fc7325-7ea9-41a3-b957-0796730f689e,PathAnnotationObject,,Image,Polygon,63805.5,8702.6,98076080.7,44979.2
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,81551828-5461-4619-aabc-875835805388,PathAnnotationObject,,Image,Polygon,77117.6,10978.9,43752712.7,30691.7
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,fbc9ed4b-8cf0-4609-a271-1bc7284dbeda,PathAnnotationObject,,Image,Polygon,45035.6,9683.7,37487324.2,28949.2
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,04366918-43a2-4963-b77d-7d2bbdd7e9ab,PathAnnotationObject,,Image,Polygon,24911.3,25335,36577267.8,27270.9
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,ddcd2633-3263-4c75-962f-cf0bdc24e0d4,PathAnnotationObject,,Image,Polygon,32044.3,5541.2,73819576.8,38602.6
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,765e2807-a33a-4ae1-8799-d2430650df6b,PathAnnotationObject,,Image,Polygon,14414.8,20220.3,70389364.1,36085.1
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,640b55e1-de42-49cf-9b29-36f7891f957c,PathAnnotationObject,,Image,Polygon,48004.9,51698.4,70984401,41275
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,a1801d47-f95b-4279-b96a-223b8789ae77,PathAnnotationObject,,Image,Polygon,87705.6,15065.1,88450483.9,44295
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,6b8919f6-0eaf-495d-bf50-733588dcfaed,PathAnnotationObject,,Image,Polygon,72666.7,17614.2,72979524.7,38731
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,87949036-7516-4fd6-b83a-3d555149e4e1,PathAnnotationObject,,Image,Polygon,56815.1,40697.4,31151931.4,24780
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,4d5510d2-02e8-43c5-b586-b19866912270,PathAnnotationObject,,Image,Polygon,76748,112546,53308305.1,34770
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,4f4b4aa2-e225-44fd-88e8-6e66a0f23252,PathAnnotationObject,,Image,Polygon,44393.7,98271.2,37907350.3,27490.1
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,e29a47e1-914e-40d1-a62f-e741c259f79d,PathAnnotationObject,,Image,Polygon,53269.6,104449.5,83550180.1,38239.4
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,f7060748-8bef-4dff-a0a3-7d8d1de29cd8,PathAnnotationObject,,Image,Polygon,55472.3,13571,89675559.9,45727.5
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,cfa4faa6-3db7-4cd7-8e9b-4f171d904bc3,PathAnnotationObject,,Image,Polygon,71854,74089.9,14140876.7,17462.5
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,2b19baff-7e2b-46a5-9d93-a0a8a021de5f,PathAnnotationObject,,Image,Polygon,36147.9,13606.8,77249789.5,39041
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,85c04891-ae5f-4b11-b574-56c34d978efa,PathAnnotationObject,,Image,Polygon,64355.9,72404.6,66119099.4,35336.8
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,a1da757e-1593-4e13-9b20-471c80d936ce,PathAnnotationObject,,Image,Polygon,23010.4,13106.8,72909520.4,37143.5
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,dbe30b68-084e-487c-8e73-8cd21f9616f8,PathAnnotationObject,,Image,Polygon,40632.8,54551.4,60553754.3,39158.3
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,c353929e-f1ef-4aab-accb-4d25e8abef2c,PathAnnotationObject,,Image,Polygon,54214.7,113615.9,52398248.7,33182.5
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,7e337457-f030-4185-94a3-11d343e9a059,PathAnnotationObject,,Image,Polygon,89971.2,57455.3,49773085.9,31787.6
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,aa88cf81-6172-4cfb-a777-05aec561f744,PathAnnotationObject,,Image,Polygon,13386,82727.6,92720748.7,42125.2
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,c88966c7-3f23-42e8-a3c0-180deaa85b9d,PathAnnotationObject,,Image,Polygon,70734.5,89574.5,98146085.1,45508.3
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,be09ecfb-1842-48f2-8fae-784fecba9dc2,PathAnnotationObject,,Image,Polygon,25629.6,86166.8,77879828.6,39041
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,555813b3-01a5-4aa9-a75f-8e29ebf98524,PathAnnotationObject,,Image,Polygon,41917.8,23979.7,125097756.1,49741.7
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,0933c01e-a617-4e98-9437-49f2fe539a6a,PathAnnotationObject,,Image,Polygon,13701,102397,93175776.9,43920.8
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,24c02802-9862-4742-9e16-a84a9bab8e7c,PathAnnotationObject,,Image,Polygon,5051.2,110101.5,79839950.1,37453.5
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,46df0885-a09e-4197-a5dd-c4b13252eb3f,PathAnnotationObject,,Image,Polygon,58745.1,78438.6,67904210.1,41804.2
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,dd92d2ab-8736-4cfb-9496-ee9e3d9d633a,PathAnnotationObject,,Image,Polygon,53758.1,69528.4,78929893.7,38950.2
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,ab3b1867-394c-46c5-a919-1a569b8dff26,PathAnnotationObject,,Image,Polygon,26727.4,74718.6,59853710.9,33465.9
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,89ea1bdc-0890-4b5e-8f08-b46919831ef4,PathAnnotationObject,,Image,Polygon,53842.4,84113.1,112286961.8,54504.2
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,b442492e-b752-4745-a4df-70ea32402165,PathAnnotationObject,,Image,Polygon,59063.5,31556.3,101471291.2,45353.3
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,75473a23-a517-45be-8ac6-ab6761fd07ad,PathAnnotationObject,,Image,Polygon,91252.6,114102.5,57228548.2,31723.4
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,5a7a78d3-90b9-4386-88a4-b7960ea51cd2,PathAnnotationObject,,Image,Polygon,32178.4,59498.1,104271464.8,43931.8
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,6a3897b5-7117-4283-babc-6cfb19cd4f9a,PathAnnotationObject,,Image,Polygon,36398.5,92374.1,53623324.7,35454.2
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,7dcb9a53-b808-4239-bcb3-a597815afd32,PathAnnotationObject,,Image,Polygon,63307.2,22984.4,72419490,40590.8
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,23b86f0e-3cf2-42d0-afa2-5f45fc315937,PathAnnotationObject,,Image,Polygon,18294.5,31761.8,43647706.2,29478.3
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,f6b81e89-ee2d-451e-8037-1000c6b48235,PathAnnotationObject,,Image,Polygon,89413.4,87019.9,67694197,39158.3
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,875ad919-a570-4ede-a626-fe579a2a1d4b,PathAnnotationObject,,Image,Polygon,34789.3,74118.2,93840818.1,40446.9
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,cbc85dae-e8d9-4f47-aa6b-73f0ff541759,PathAnnotationObject,,Image,Polygon,68029.3,100320,73574561.6,40745.8
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,3889be3f-579c-4479-889d-c06f2d691515,PathAnnotationObject,,Image,Polygon,5196,20379.8,46482881.9,30600.9
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,a739c7da-53e8-4ba9-a638-360090840c54,PathAnnotationObject,,Image,Polygon,19610.1,6674.5,38047358.9,28767.6
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,ff6a1512-37be-4421-a2a1-e9c074c41531,PathAnnotationObject,,Image,Polygon,46781.4,35378.5,60728765.2,35518.4
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,93706cf2-151f-47be-8b23-b3f9e5cfcaa6,PathAnnotationObject,,Image,Polygon,73172.3,45244.3,70144349,38100
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,664a1d7b-9fee-46de-b41a-6ed9e29d10ec,PathAnnotationObject,,Image,Polygon,80103.4,57355.4,78229850.3,41120
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,77756a8d-2a29-4150-bb0e-8b97dab149dd,PathAnnotationObject,,Image,Polygon,84588.4,47808,71999464,41120
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,6e3b0bb6-a6eb-4a93-abae-5a7416bd6141,PathAnnotationObject,,Image,Polygon,46876.8,16367.7,19706221.8,19862.6
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,6164f578-1229-4249-aca6-f0fa70a72e22,PathAnnotationObject,,Image,Polygon,62028.7,106372.2,77389798.2,44642.6
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,f5fde12a-0cb1-4ae2-9184-67e0cea2dbfb,PathAnnotationObject,,Image,Polygon,84188.5,19202.9,32105952.3,25906.2
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,ea5b4c67-4538-4044-85c8-de03396e218f,PathAnnotationObject,,Image,Polygon,77759.1,37130.7,115469390.1,49219.4
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,6fd47ae4-0fbd-4f2d-b183-0cc7f8de3087,PathAnnotationObject,,Image,Polygon,61463,39002.5,75345702.7,39163.8
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,6b8dcf4e-480b-4736-ac5f-e1d6d59c2412,PathAnnotationObject,,Image,Polygon,85145.7,57884.3,73244986.1,39163.8
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,ade08202-c317-4cab-87d2-ed176fa2dc00,PathAnnotationObject,,Image,Polygon,11209.1,52715.6,93481889.5,44456.2
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,8370c246-e62b-4d0a-865f-2dee9a988c37,PathAnnotationObject,,Image,Polygon,48880.4,20723.3,67888158.7,31311.4
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,c14bb1cd-33a7-4d17-aca5-7beed2f490a4,PathAnnotationObject,,Image,Polygon,64917,69640.4,27029220.5,24345.1
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,954396f9-e83a-4f5c-adb4-4a8bc11f8f77,PathAnnotationObject,,Image,Polygon,85680.2,71192.6,81402768.9,34524.5
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,bf29244e-b7cf-439c-8309-db5a43aeff65,PathAnnotationObject,,Image,Polygon,17109.9,37558.6,53078106.5,32812.9
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,9d00c7b3-2b08-46a1-9a23-74718e39332c,PathAnnotationObject,,Image,Polygon,15864.8,44826.2,36972612.5,26789.1
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,edd8107d-26be-4134-9ebd-26ac6ec7689e,PathAnnotationObject,,Image,Polygon,47529.6,61048.8,84378784.1,42339.2
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,b194a49a-b8ce-4f18-8bea-4d19cdce540f,PathAnnotationObject,,Image,Polygon,40854.7,95599.5,78146658.2,40751.5
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,d53ba263-74a4-475f-a796-341920fcd09a,PathAnnotationObject,,Image,Polygon,22819.4,58898,60570662.5,36026
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,2b4b6d91-3bee-41d6-9d84-471b1ee4ad2d,PathAnnotationObject,,Image,Polygon,68039,28525.8,107276595.3,51336.3
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,884c5d14-ff9f-44a2-981a-30552764c00f,PathAnnotationObject,,Image,Polygon,78247.4,91124.5,74295344.4,39693
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,982a59f4-9dc4-4f9c-8f0f-85f7a6b2001b,PathAnnotationObject,,Image,Polygon,67739,59614.9,81297733.1,42339.2
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,75655fa9-d19b-44bb-bfb0-c278ce534378,PathAnnotationObject,,Image,Polygon,6365.7,62023.9,77096299.9,40751.5
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,96f773d6-80b8-43f4-906e-1b0ff4575e8a,PathAnnotationObject,,Image,Polygon,32932.7,20295.8,84238736.4,43195.6
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,4fb60430-f639-46f3-bff4-0634662403f4,PathAnnotationObject,,Image,Polygon,8979.3,42476.3,39353424.6,29017.4
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,42c07bd6-904d-4e01-8cb9-685740df6354,PathAnnotationObject,,Image,Polygon,71614.5,45866.8,61866104.4,34593.3
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,90a73a2e-fb77-47dc-9aad-b306354c83ee,PathAnnotationObject,,Image,Polygon,32114.3,48527.2,43239750.4,29595.3
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,b2e50f38-06eb-4e42-99e6-33f6c7b1bf28,PathAnnotationObject,,Image,Polygon,48987,87046.3,53148130.4,35459.1
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,e173aa84-8c17-4327-859f-0eeb23e69d77,PathAnnotationObject,,Image,Polygon,37364,13158.6,87529859.1,44985.4
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,0106de55-0b01-4da0-90e5-171b78a12f3e,PathAnnotationObject,,Image,Polygon,20382,15018.1,97263179.4,46900.3
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,3cddafc1-55af-4df3-b334-a18fe7e00ec1,PathAnnotationObject,,Image,Polygon,18294.4,78359.6,25488695,23815.8
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,43213b36-d0ce-4e43-852a-501610af7a3f,PathAnnotationObject,,Image,Polygon,18939.5,98771.1,40928962.1,26964.7
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,386c6581-1272-46f5-b9b3-04374c42463a,PathAnnotationObject,,Image,Polygon,48230.6,44282.3,70444030.6,39163.8
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,878a67bd-2217-4668-a6fe-dcfefcd9ea38,PathAnnotationObject,,Image,Polygon,24751,93022.7,57909754.8,34929.9
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,45f4d1bc-59ec-4f38-8980-799fa28cc406,PathAnnotationObject,,Image,Polygon,29631.6,68131.8,86899644.1,41810
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,101386bc-bca4-4f5e-ab90-715e78bb9917,PathAnnotationObject,,Image,Polygon,38654.7,64099.2,71004221.7,38105.3
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,778a5b1a-b71f-43cc-b29f-b45bbc39ae6a,PathAnnotationObject,,Image,Polygon,40464.6,74506.9,80527470.3,35080.3
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,4bdc659d-355f-40c9-b5ab-7c9912aaacfd,PathAnnotationObject,,Image,Polygon,16571.9,88241.1,36412421.4,28376.8
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,32154135-d465-4390-9c3f-881822edd770,PathAnnotationObject,,Image,Polygon,52571,34751.3,61270901.3,35988.4
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,9d8aea01-2858-4e60-aae7-fa10f19d5ffe,PathAnnotationObject,,Image,Polygon,57732.9,51810.5,102164851.5,38913.4
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,c6dfd8cb-0ec3-4628-8735-fe7446c55420,PathAnnotationObject,,Image,Polygon,17923.6,67333.4,93902032.8,46043.9
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,7bd2a65c-756e-417a-b9fa-d1d1f5babf51,PathAnnotationObject,,Image,Polygon,26611.8,76694.1,81577828.6,42339.2
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,486c86c2-cdf1-412c-99e3-70bddfa26823,PathAnnotationObject,,Image,Polygon,41888,5812.6,80247374.8,40751.5
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,90703a23-645e-4524-a5f1-e71fd61e89ef,PathAnnotationObject,,Image,Polygon,77588.6,79739.5,91871340.1,36267.2
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,c7ef07db-c0c0-476a-947b-5cc15d55b564,PathAnnotationObject,,Image,Polygon,19919.9,83039.5,26749124.9,23815.8
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,57ccafc8-d6f1-4bff-bae7-39c7320ac5cc,PathAnnotationObject,,Image,Polygon,24862.9,48224.5,89490527.9,43927
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,5916c505-1fd6-4852-9dc3-7f0e3a1b49ad,PathAnnotationObject,,Image,Polygon,78982.2,8474,79617159.8,46573.2
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,2713cfad-e394-4846-a9da-16c0104cfc77,PathAnnotationObject,,Image,Polygon,56676,17114.5,53918393.2,27852.6
L27-1 Cryo 2 Exp 23  ms Gain 1 Satur 100.tif,7fd48850-8d49-4faa-89f9-79fe0f27c8f8,PathAnnotationObject,,Image,Polygon,38038.1,51041.4,42154380.1,31754.4
